AGZS_ID,REMNANTS_DATE,DAYSALES
285,2013-09-29T23:59:00,1723
286,2013-09-29T23:59:00,2261
287,2013-09-29T23:59:00,2931
288,2013-09-29T23:59:00,702
290,2013-09-29T23:59:00,731
367,2014-06-09T00:00:00,794
152,2014-02-14T00:00:00,375
367,2014-06-10T00:00:00,1244
152,2014-02-15T00:00:00,287
152,2014-02-16T00:00:00,109
152,2014-02-17T00:00:00,778
152,2014-02-18T00:00:00,544
152,2014-02-19T00:00:00,510
152,2014-02-20T00:00:00,934
152,2014-02-21T00:00:00,511
367,2014-06-11T00:00:00,768
152,2014-02-22T00:00:00,873
367,2014-06-12T00:00:00,1134
367,2014-06-13T00:00:00,847
367,2014-06-14T00:00:00,888
367,2014-06-15T00:00:00,998
385,2013-09-29T23:59:00,0
367,2014-06-16T00:00:00,863
367,2014-06-17T00:00:00,936
367,2014-06-18T00:00:00,852
367,2014-06-19T00:00:00,818
152,2014-02-23T00:00:00,277
367,2014-06-20T00:00:00,881
367,2014-06-21T00:00:00,964
367,2014-06-22T00:00:00,757
367,2014-06-23T00:00:00,974
367,2014-06-24T00:00:00,884
367,2014-06-25T00:00:00,624
367,2014-06-26T00:00:00,881
367,2014-06-27T00:00:00,1078
367,2014-06-28T00:00:00,1030
367,2014-06-29T00:00:00,926
152,2014-02-24T00:00:00,670
152,2014-02-25T00:00:00,333
367,2014-06-30T00:00:00,1014
367,2014-07-01T00:00:00,804
152,2014-02-26T00:00:00,663
385,2013-10-06T23:59:00,0
386,2013-10-06T23:59:00,0
194,2013-09-29T23:59:00,619
115,2013-09-29T23:59:00,1154
116,2013-09-29T23:59:00,1975
117,2013-09-29T23:59:00,1754
118,2013-09-29T23:59:00,2487
119,2013-09-29T23:59:00,1062
120,2013-09-29T23:59:00,1717
121,2013-09-29T23:59:00,812
122,2013-09-29T23:59:00,836
123,2013-09-29T23:59:00,2076
124,2013-09-29T23:59:00,2077
125,2013-09-29T23:59:00,1715
126,2013-09-29T23:59:00,1202
127,2013-09-29T23:59:00,2072
128,2013-09-29T23:59:00,2229
129,2013-09-29T23:59:00,2641
130,2013-09-29T23:59:00,3558
131,2013-09-29T23:59:00,2759
132,2013-09-29T23:59:00,2685
133,2013-09-29T23:59:00,1887
134,2013-09-29T23:59:00,2552
135,2013-09-29T23:59:00,1956
136,2013-09-29T23:59:00,3610
137,2013-09-29T23:59:00,1548
138,2013-09-29T23:59:00,3242
139,2013-09-29T23:59:00,3786
327,2013-09-29T23:59:00,1433
367,2014-07-02T00:00:00,664
367,2014-07-03T00:00:00,1080
152,2014-02-27T00:00:00,713
385,2014-05-14T23:59:00,0
367,2014-07-04T00:00:00,1061
152,2014-02-28T00:00:00,912
367,2014-07-05T00:00:00,828
386,2014-05-14T23:59:00,0
152,2014-03-01T00:00:00,1083
367,2014-07-06T00:00:00,746
152,2014-03-02T00:00:00,944
152,2014-03-03T00:00:00,620
152,2014-03-04T00:00:00,650
152,2014-03-05T00:00:00,618
152,2014-03-06T00:00:00,718
152,2014-03-07T00:00:00,784
152,2014-03-08T00:00:00,604
152,2014-03-09T00:00:00,530
152,2014-03-10T00:00:00,1131
152,2014-03-11T00:00:00,447
152,2014-03-12T00:00:00,848
152,2014-03-13T00:00:00,807
152,2014-03-14T00:00:00,660
194,2013-10-06T23:59:00,950
265,2013-10-06T23:59:00,1795
367,2014-07-07T00:00:00,875
114,2013-01-01T23:59:00,273
115,2013-01-01T23:59:00,339
116,2013-01-01T23:59:00,264
117,2013-01-01T23:59:00,850
118,2013-01-01T23:59:00,1743
119,2013-01-01T23:59:00,266
120,2013-01-01T23:59:00,528
121,2013-01-01T23:59:00,179
122,2013-01-01T23:59:00,251
123,2013-01-01T23:59:00,248
124,2013-01-01T23:59:00,596
125,2013-01-01T23:59:00,657
126,2013-01-01T23:59:00,203
127,2013-01-01T23:59:00,281
128,2013-01-01T23:59:00,547
129,2013-01-01T23:59:00,369
130,2013-01-01T23:59:00,593
131,2013-01-01T23:59:00,654
132,2013-01-01T23:59:00,1089
133,2013-01-01T23:59:00,643
134,2013-01-01T23:59:00,537
135,2013-01-01T23:59:00,928
136,2013-01-01T23:59:00,536
137,2013-01-01T23:59:00,817
138,2013-01-01T23:59:00,802
139,2013-01-01T23:59:00,1382
327,2013-01-01T23:59:00,332
114,2013-01-02T23:59:00,195
115,2013-01-02T23:59:00,411
116,2013-01-02T23:59:00,1304
117,2013-01-02T23:59:00,1042
118,2013-01-02T23:59:00,922
119,2013-01-02T23:59:00,854
120,2013-01-02T23:59:00,1195
121,2013-01-02T23:59:00,342
122,2013-01-02T23:59:00,552
123,2013-01-02T23:59:00,539
124,2013-01-02T23:59:00,889
125,2013-01-02T23:59:00,749
126,2013-01-02T23:59:00,694
127,2013-01-02T23:59:00,825
128,2013-01-02T23:59:00,707
129,2013-01-02T23:59:00,600
130,2013-01-02T23:59:00,1607
131,2013-01-02T23:59:00,902
132,2013-01-02T23:59:00,2149
133,2013-01-02T23:59:00,732
134,2013-01-02T23:59:00,922
135,2013-01-02T23:59:00,1723
136,2013-01-02T23:59:00,1067
137,2013-01-02T23:59:00,1502
138,2013-01-02T23:59:00,1347
139,2013-01-02T23:59:00,2807
327,2013-01-02T23:59:00,545
114,2013-01-03T23:59:00,518
115,2013-01-03T23:59:00,373
116,2013-01-03T23:59:00,1259
117,2013-01-03T23:59:00,1500
118,2013-01-03T23:59:00,1954
119,2013-01-03T23:59:00,1141
120,2013-01-03T23:59:00,1210
121,2013-01-03T23:59:00,390
122,2013-01-03T23:59:00,932
123,2013-01-03T23:59:00,1297
124,2013-01-03T23:59:00,843
125,2013-01-03T23:59:00,1338
126,2013-01-03T23:59:00,426
127,2013-01-03T23:59:00,954
128,2013-01-03T23:59:00,1303
129,2013-01-03T23:59:00,579
130,2013-01-03T23:59:00,2085
131,2013-01-03T23:59:00,1623
132,2013-01-03T23:59:00,1730
133,2013-01-03T23:59:00,1056
134,2013-01-03T23:59:00,1130
135,2013-01-03T23:59:00,1533
136,2013-01-03T23:59:00,1605
137,2013-01-03T23:59:00,1531
138,2013-01-03T23:59:00,1291
139,2013-01-03T23:59:00,2464
327,2013-01-03T23:59:00,595
114,2013-01-04T23:59:00,642
115,2013-01-04T23:59:00,672
116,2013-01-04T23:59:00,1858
117,2013-01-04T23:59:00,1605
118,2013-01-04T23:59:00,2161
119,2013-01-04T23:59:00,1102
120,2013-01-04T23:59:00,1557
121,2013-01-04T23:59:00,546
122,2013-01-04T23:59:00,1036
123,2013-01-04T23:59:00,1314
124,2013-01-04T23:59:00,2419
125,2013-01-04T23:59:00,1181
126,2013-01-04T23:59:00,457
127,2013-01-04T23:59:00,1507
799,2014-06-01T23:59:00,808
811,2014-06-01T23:59:00,872
812,2014-06-01T23:59:00,452
865,2014-06-01T23:59:00,4
813,2014-06-01T23:59:00,126
866,2014-06-01T23:59:00,536
814,2014-06-01T23:59:00,500
867,2014-06-01T23:59:00,91
815,2014-06-01T23:59:00,978
816,2014-06-01T23:59:00,312
817,2014-06-01T23:59:00,684
818,2014-06-01T23:59:00,318
819,2014-06-01T23:59:00,142
820,2014-06-01T23:59:00,470
821,2014-06-01T23:59:00,420
822,2014-06-01T23:59:00,435
869,2014-06-01T23:59:00,779
823,2014-06-01T23:59:00,504
825,2014-06-01T23:59:00,248
769,2014-05-04T00:00:00,1041
871,2014-06-01T23:59:00,222
872,2014-06-01T23:59:00,152
769,2014-05-05T00:00:00,1097
410,2014-02-27T00:00:00,0
410,2014-02-28T00:00:00,0
410,2014-03-01T00:00:00,0
769,2014-05-06T00:00:00,1598
410,2014-03-02T00:00:00,0
410,2014-03-03T00:00:00,0
410,2014-03-04T00:00:00,0
769,2014-05-07T00:00:00,1513
769,2014-05-08T00:00:00,1421
769,2014-05-09T00:00:00,938
410,2014-02-25T00:00:00,0
801,2014-06-01T23:59:00,708
410,2014-02-26T00:00:00,0
410,2014-03-05T00:00:00,0
795,2014-06-01T23:59:00,416
796,2014-06-01T23:59:00,3120
769,2014-05-10T00:00:00,756
410,2014-03-06T00:00:00,0
410,2014-03-07T00:00:00,0
769,2014-05-11T00:00:00,932
769,2014-05-12T00:00:00,1065
769,2014-05-13T00:00:00,1223
410,2014-03-08T00:00:00,0
410,2014-03-09T00:00:00,0
410,2014-03-10T00:00:00,0
410,2014-03-11T00:00:00,0
410,2014-03-12T00:00:00,0
410,2014-03-13T00:00:00,0
769,2014-05-14T00:00:00,1091
410,2014-03-14T00:00:00,0
410,2014-03-15T00:00:00,0
410,2014-03-16T00:00:00,0
410,2014-03-17T00:00:00,0
769,2014-05-15T00:00:00,1257
410,2014-03-18T00:00:00,0
410,2014-03-19T00:00:00,0
769,2014-05-16T00:00:00,1020
410,2014-03-20T00:00:00,0
769,2014-05-17T00:00:00,1098
410,2014-03-21T00:00:00,0
769,2014-05-18T00:00:00,773
410,2014-03-22T00:00:00,0
410,2014-03-23T00:00:00,0
769,2014-05-19T00:00:00,987
769,2014-05-20T00:00:00,1019
894,2014-06-02T23:59:00,0
891,2014-06-02T23:59:00,0
892,2014-06-02T23:59:00,0
893,2014-06-02T23:59:00,0
769,2014-05-21T00:00:00,1146
887,2014-06-02T23:59:00,0
888,2014-06-02T23:59:00,0
889,2014-06-02T23:59:00,0
769,2014-05-22T00:00:00,1544
410,2014-03-24T00:00:00,0
106,2014-06-02T23:59:00,2069
107,2014-06-02T23:59:00,1876
108,2014-06-02T23:59:00,2411
109,2014-06-02T23:59:00,2951
110,2014-06-02T23:59:00,2361
111,2014-06-02T23:59:00,2093
112,2014-06-02T23:59:00,2117
328,2014-06-02T23:59:00,635
329,2014-06-02T23:59:00,1153
330,2014-06-02T23:59:00,896
410,2014-03-25T00:00:00,0
410,2014-03-26T00:00:00,0
769,2014-05-23T00:00:00,948
769,2014-05-24T00:00:00,860
769,2014-05-25T00:00:00,666
769,2014-05-26T00:00:00,1239
410,2014-03-27T00:00:00,0
769,2014-05-27T00:00:00,1241
769,2014-05-28T00:00:00,1178
769,2014-05-29T00:00:00,2011
769,2014-05-30T00:00:00,0
769,2014-05-31T00:00:00,0
769,2014-06-01T00:00:00,692
769,2014-06-02T00:00:00,1553
769,2014-06-03T00:00:00,1011
769,2014-06-04T00:00:00,1625
769,2014-06-05T00:00:00,1351
769,2014-06-06T00:00:00,2287
769,2014-06-07T00:00:00,911
769,2014-06-08T00:00:00,788
769,2014-06-09T00:00:00,811
410,2014-03-28T00:00:00,0
769,2014-06-10T00:00:00,1799
769,2014-06-11T00:00:00,2149
769,2014-06-12T00:00:00,2151
769,2014-06-13T00:00:00,1831
769,2014-06-14T00:00:00,1098
769,2014-06-15T00:00:00,726
769,2014-06-16T00:00:00,2298
410,2014-03-29T00:00:00,0
410,2014-03-30T00:00:00,0
769,2014-06-17T00:00:00,1710
769,2014-06-18T00:00:00,1513
769,2014-06-19T00:00:00,1998
769,2014-06-20T00:00:00,1725
769,2014-06-21T00:00:00,1114
769,2014-06-22T00:00:00,773
769,2014-06-23T00:00:00,1563
769,2014-06-24T00:00:00,1907
769,2014-06-25T00:00:00,1404
769,2014-06-26T00:00:00,1579
769,2014-06-27T00:00:00,1475
769,2014-06-28T00:00:00,913
769,2014-06-29T00:00:00,926
769,2014-06-30T00:00:00,1324
769,2014-07-01T00:00:00,1604
769,2014-07-02T00:00:00,1845
769,2014-07-03T00:00:00,1634
769,2014-07-04T00:00:00,2142
410,2014-03-31T00:00:00,0
410,2014-04-01T00:00:00,0
160,2014-06-02T23:59:00,3076
769,2014-07-05T00:00:00,877
769,2014-07-06T00:00:00,863
769,2014-07-07T00:00:00,1914
769,2014-07-08T00:00:00,1306
769,2014-07-09T00:00:00,795
769,2014-07-10T00:00:00,1661
769,2014-07-11T00:00:00,1792
410,2014-04-02T00:00:00,0
769,2014-07-12T00:00:00,1215
410,2014-04-03T00:00:00,0
769,2014-07-13T00:00:00,958
769,2014-07-14T00:00:00,1728
410,2014-04-04T00:00:00,0
769,2014-07-15T00:00:00,2211
410,2014-04-05T00:00:00,0
348,2014-06-02T23:59:00,30
769,2014-07-16T00:00:00,1449
410,2014-04-06T00:00:00,0
769,2014-07-17T00:00:00,1608
410,2014-04-07T00:00:00,0
769,2014-07-18T00:00:00,1892
410,2014-04-08T00:00:00,0
769,2014-07-19T00:00:00,878
769,2014-07-20T00:00:00,841
769,2014-07-21T00:00:00,1912
769,2014-07-22T00:00:00,1912
410,2014-04-09T00:00:00,0
769,2014-07-23T00:00:00,1045
769,2014-07-24T00:00:00,778
114,2014-06-02T23:59:00,998
410,2014-04-10T00:00:00,0
410,2014-04-11T00:00:00,0
769,2014-07-25T00:00:00,829
410,2014-04-12T00:00:00,0
769,2014-07-26T00:00:00,989
105,2014-06-02T23:59:00,1810
769,2014-07-27T00:00:00,1016
769,2014-07-28T00:00:00,1587
410,2014-04-13T00:00:00,0
410,2014-04-14T00:00:00,0
410,2014-04-15T00:00:00,0
769,2014-07-29T00:00:00,1796
385,2013-10-19T23:59:00,0
386,2013-10-19T23:59:00,0
769,2014-07-30T00:00:00,1599
410,2014-04-16T00:00:00,0
269,2013-10-19T23:59:00,870
270,2013-10-19T23:59:00,1317
285,2013-10-19T23:59:00,1263
286,2013-10-19T23:59:00,1654
287,2013-10-19T23:59:00,3924
288,2013-10-19T23:59:00,913
290,2013-10-19T23:59:00,390
769,2014-07-31T00:00:00,1507
769,2014-08-02T00:00:00,775
769,2014-08-03T00:00:00,743
769,2014-08-04T00:00:00,1696
769,2014-08-05T00:00:00,2115
769,2014-08-06T00:00:00,1608
769,2014-08-07T00:00:00,1706
769,2014-08-08T00:00:00,1716
769,2014-08-09T00:00:00,797
769,2014-08-10T00:00:00,844
769,2014-08-11T00:00:00,1029
347,2014-06-02T23:59:00,0
485,2014-06-02T23:59:00,108
769,2014-08-12T00:00:00,1147
115,2014-06-02T23:59:00,553
116,2014-06-02T23:59:00,2811
117,2014-06-02T23:59:00,1845
118,2014-06-02T23:59:00,1757
119,2014-06-02T23:59:00,1963
120,2014-06-02T23:59:00,2034
121,2014-06-02T23:59:00,364
122,2014-06-02T23:59:00,474
123,2014-06-02T23:59:00,2668
124,2014-06-02T23:59:00,1919
125,2014-06-02T23:59:00,2217
126,2014-06-02T23:59:00,1225
127,2014-06-02T23:59:00,1813
194,2013-10-19T23:59:00,970
265,2013-10-19T23:59:00,1577
266,2013-10-19T23:59:00,2134
267,2013-10-19T23:59:00,833
268,2013-10-19T23:59:00,700
128,2014-06-02T23:59:00,995
129,2014-06-02T23:59:00,1096
130,2014-06-02T23:59:00,3629
131,2014-06-02T23:59:00,2436
132,2014-06-02T23:59:00,2579
133,2014-06-02T23:59:00,1422
385,2013-12-24T23:59:00,0
386,2013-12-24T23:59:00,0
134,2014-06-02T23:59:00,1361
135,2014-06-02T23:59:00,1868
136,2014-06-02T23:59:00,2274
137,2014-06-02T23:59:00,1549
138,2014-06-02T23:59:00,3259
139,2014-06-02T23:59:00,3924
327,2014-06-02T23:59:00,1546
769,2014-08-13T00:00:00,1357
410,2014-04-17T00:00:00,0
410,2014-04-18T00:00:00,0
410,2014-04-19T00:00:00,0
410,2014-04-20T00:00:00,0
410,2014-04-21T00:00:00,0
410,2014-04-22T00:00:00,0
410,2014-04-23T00:00:00,0
410,2014-04-24T00:00:00,0
410,2014-04-25T00:00:00,0
410,2014-04-26T00:00:00,0
410,2014-04-27T00:00:00,0
410,2014-04-28T00:00:00,0
410,2014-04-29T00:00:00,0
410,2014-04-30T00:00:00,0
410,2014-05-01T00:00:00,2536
410,2014-05-02T00:00:00,1721
189,2014-03-05T00:00:00,3208
189,2014-03-06T00:00:00,3178
148,2014-03-18T00:00:00,1219
189,2014-03-07T00:00:00,3501
189,2014-03-08T00:00:00,3752
148,2014-03-19T00:00:00,1103
189,2014-03-09T00:00:00,3214
189,2014-03-10T00:00:00,2906
189,2014-03-11T00:00:00,3970
189,2014-03-12T00:00:00,2913
189,2014-03-13T00:00:00,3964
189,2014-03-14T00:00:00,3898
189,2014-03-15T00:00:00,3426
189,2014-03-16T00:00:00,3110
189,2014-03-17T00:00:00,3375
189,2014-03-18T00:00:00,3527
148,2014-03-20T00:00:00,1455
148,2014-03-21T00:00:00,1192
148,2014-03-22T00:00:00,866
148,2014-03-23T00:00:00,1040
189,2014-03-19T00:00:00,2835
148,2014-03-24T00:00:00,946
148,2014-03-25T00:00:00,999
148,2014-03-26T00:00:00,1294
189,2014-03-20T00:00:00,3520
189,2014-03-21T00:00:00,4348
189,2014-03-22T00:00:00,3669
189,2014-03-23T00:00:00,2826
148,2014-03-27T00:00:00,1029
189,2014-03-24T00:00:00,3564
148,2014-03-28T00:00:00,1063
148,2014-03-29T00:00:00,936
189,2014-03-25T00:00:00,3268
189,2014-03-26T00:00:00,3301
148,2014-03-30T00:00:00,1057
189,2014-03-27T00:00:00,3728
148,2014-03-31T00:00:00,1267
385,2013-08-07T23:59:00,0
385,2013-05-26T23:59:00,0
386,2013-05-26T23:59:00,0
386,2013-08-07T23:59:00,0
148,2014-04-01T00:00:00,1156
148,2014-04-02T00:00:00,1085
148,2014-04-03T00:00:00,994
148,2014-04-04T00:00:00,855
148,2014-04-05T00:00:00,1193
148,2014-04-06T00:00:00,927
148,2014-04-07T00:00:00,1562
148,2014-04-08T00:00:00,985
189,2014-03-28T00:00:00,3749
148,2014-04-09T00:00:00,1212
385,2014-04-03T23:59:00,0
386,2014-04-03T23:59:00,0
148,2014-04-10T00:00:00,1504
148,2014-04-11T00:00:00,1106
189,2014-03-29T00:00:00,4439
148,2014-04-12T00:00:00,1104
189,2014-03-30T00:00:00,2707
148,2014-04-13T00:00:00,1032
148,2014-04-14T00:00:00,1556
148,2014-04-15T00:00:00,919
148,2014-04-16T00:00:00,1385
148,2014-04-17T00:00:00,1309
194,2013-05-26T23:59:00,304
265,2013-05-26T23:59:00,754
266,2013-05-26T23:59:00,1734
267,2013-05-26T23:59:00,642
268,2013-05-26T23:59:00,331
269,2013-05-26T23:59:00,543
270,2013-05-26T23:59:00,1044
285,2013-05-26T23:59:00,913
286,2013-05-26T23:59:00,1577
287,2013-05-26T23:59:00,2439
288,2013-05-26T23:59:00,200
290,2013-05-26T23:59:00,511
291,2013-05-26T23:59:00,418
148,2014-04-18T00:00:00,1236
148,2014-04-19T00:00:00,874
148,2014-04-20T00:00:00,893
189,2014-03-31T00:00:00,3445
189,2014-04-01T00:00:00,3700
160,2014-04-03T23:59:00,3645
148,2014-04-21T00:00:00,1170
148,2014-04-22T00:00:00,1139
148,2014-04-23T00:00:00,1114
148,2014-04-24T00:00:00,1375
148,2014-04-25T00:00:00,1053
148,2014-04-26T00:00:00,1374
148,2014-04-27T00:00:00,1235
189,2014-04-02T00:00:00,2989
189,2014-04-03T00:00:00,3913
114,2013-05-26T23:59:00,267
115,2013-05-26T23:59:00,759
116,2013-05-26T23:59:00,1096
117,2013-05-26T23:59:00,1621
118,2013-05-26T23:59:00,1649
119,2013-05-26T23:59:00,369
120,2013-05-26T23:59:00,1036
121,2013-05-26T23:59:00,480
122,2013-05-26T23:59:00,340
123,2013-05-26T23:59:00,1250
124,2013-05-26T23:59:00,1106
125,2013-05-26T23:59:00,1007
126,2013-05-26T23:59:00,482
127,2013-05-26T23:59:00,694
128,2013-05-26T23:59:00,1261
129,2013-05-26T23:59:00,446
130,2013-05-26T23:59:00,1487
131,2013-05-26T23:59:00,1273
132,2013-05-26T23:59:00,1368
133,2013-05-26T23:59:00,692
134,2013-05-26T23:59:00,1002
135,2013-05-26T23:59:00,1687
136,2013-05-26T23:59:00,1427
137,2013-05-26T23:59:00,932
138,2013-05-26T23:59:00,1351
139,2013-05-26T23:59:00,2642
327,2013-05-26T23:59:00,677
148,2014-04-28T00:00:00,1153
148,2014-04-29T00:00:00,1166
148,2014-04-30T00:00:00,1158
148,2014-05-01T00:00:00,1032
148,2014-05-02T00:00:00,1073
105,2013-05-26T23:59:00,1450
106,2013-05-26T23:59:00,1418
107,2013-05-26T23:59:00,869
108,2013-05-26T23:59:00,1570
109,2013-05-26T23:59:00,2202
110,2013-05-26T23:59:00,1542
111,2013-05-26T23:59:00,1401
112,2013-05-26T23:59:00,1182
328,2013-05-26T23:59:00,378
329,2013-05-26T23:59:00,991
330,2013-05-26T23:59:00,267
189,2014-04-04T00:00:00,2889
148,2014-05-03T00:00:00,1035
148,2014-05-04T00:00:00,855
148,2014-05-05T00:00:00,1102
148,2014-05-06T00:00:00,1195
485,2014-04-03T23:59:00,953
187,2014-04-03T23:59:00,2816
255,2014-04-03T23:59:00,1363
256,2014-04-03T23:59:00,1786
526,2014-04-03T23:59:00,1670
525,2014-04-03T23:59:00,750
148,2014-05-07T00:00:00,1195
148,2014-05-08T00:00:00,1345
148,2014-05-09T00:00:00,1102
148,2014-05-10T00:00:00,1226
148,2014-05-11T00:00:00,842
148,2014-05-12T00:00:00,1274
148,2014-05-13T00:00:00,1720
148,2014-05-14T00:00:00,1366
148,2014-05-15T00:00:00,1565
148,2014-05-16T00:00:00,1920
148,2014-05-17T00:00:00,794
148,2014-05-18T00:00:00,1259
189,2014-04-05T00:00:00,4175
189,2014-04-06T00:00:00,3253
140,2014-04-03T23:59:00,1145
141,2014-04-03T23:59:00,2392
114,2014-04-03T23:59:00,569
115,2014-04-03T23:59:00,1019
116,2014-04-03T23:59:00,2568
117,2014-04-03T23:59:00,1761
118,2014-04-03T23:59:00,2332
119,2014-04-03T23:59:00,1894
120,2014-04-03T23:59:00,1674
121,2014-04-03T23:59:00,659
122,2014-04-03T23:59:00,792
123,2014-04-03T23:59:00,2318
124,2014-04-03T23:59:00,1706
125,2014-04-03T23:59:00,1446
126,2014-04-03T23:59:00,743
194,2013-08-07T23:59:00,420
134,2013-08-07T23:59:00,1819
127,2014-04-03T23:59:00,1464
128,2014-04-03T23:59:00,1640
135,2013-08-07T23:59:00,2139
129,2014-04-03T23:59:00,2243
130,2014-04-03T23:59:00,3603
131,2014-04-03T23:59:00,2104
136,2013-08-07T23:59:00,3685
132,2014-04-03T23:59:00,3001
137,2013-08-07T23:59:00,1435
385,2013-05-29T23:59:00,0
386,2013-05-29T23:59:00,0
138,2013-08-07T23:59:00,3212
133,2014-04-03T23:59:00,1445
139,2013-08-07T23:59:00,3590
134,2014-04-03T23:59:00,1757
135,2014-04-03T23:59:00,2013
136,2014-04-03T23:59:00,1418
137,2014-04-03T23:59:00,1568
138,2014-04-03T23:59:00,2343
189,2014-04-07T00:00:00,4612
189,2014-04-08T00:00:00,4872
139,2014-04-03T23:59:00,3474
327,2014-04-03T23:59:00,1126
148,2014-05-19T00:00:00,727
189,2014-04-09T00:00:00,4329
148,2014-05-20T00:00:00,812
189,2014-04-10T00:00:00,5066
189,2014-04-11T00:00:00,5112
189,2014-04-12T00:00:00,4289
189,2014-04-13T00:00:00,3091
189,2014-04-14T00:00:00,4647
189,2014-04-15T00:00:00,4170
189,2014-04-16T00:00:00,4278
189,2014-04-17T00:00:00,4562
194,2013-05-29T23:59:00,383
265,2013-05-29T23:59:00,1543
266,2013-05-29T23:59:00,1985
267,2013-05-29T23:59:00,735
268,2013-05-29T23:59:00,763
269,2013-05-29T23:59:00,1111
270,2013-05-29T23:59:00,1620
285,2013-05-29T23:59:00,857
286,2013-05-29T23:59:00,1688
287,2013-05-29T23:59:00,3043
288,2013-05-29T23:59:00,472
290,2013-05-29T23:59:00,639
291,2013-05-29T23:59:00,662
327,2013-08-07T23:59:00,1566
189,2014-04-18T00:00:00,3987
189,2014-04-19T00:00:00,4573
189,2014-04-20T00:00:00,3609
189,2014-04-21T00:00:00,5171
189,2014-04-22T00:00:00,4393
189,2014-04-23T00:00:00,4417
189,2014-04-24T00:00:00,4758
189,2014-04-25T00:00:00,4972
189,2014-04-26T00:00:00,4410
189,2014-04-27T00:00:00,3634
189,2014-04-28T00:00:00,4150
189,2014-04-29T00:00:00,4409
189,2014-04-30T00:00:00,4808
189,2014-05-01T00:00:00,3717
148,2014-05-21T00:00:00,663
148,2014-05-22T00:00:00,660
148,2014-05-23T00:00:00,1681
114,2013-05-29T23:59:00,399
115,2013-05-29T23:59:00,700
116,2013-05-29T23:59:00,1097
117,2013-05-29T23:59:00,1923
118,2013-05-29T23:59:00,1817
119,2013-05-29T23:59:00,1013
120,2013-05-29T23:59:00,1098
121,2013-05-29T23:59:00,445
122,2013-05-29T23:59:00,529
123,2013-05-29T23:59:00,1782
124,2013-05-29T23:59:00,1310
125,2013-05-29T23:59:00,1022
126,2013-05-29T23:59:00,728
127,2013-05-29T23:59:00,1064
128,2013-05-29T23:59:00,1776
129,2013-05-29T23:59:00,484
130,2013-05-29T23:59:00,1801
131,2013-05-29T23:59:00,1978
134,2013-07-03T23:59:00,0
135,2013-07-03T23:59:00,1887
136,2013-07-03T23:59:00,2196
137,2013-07-03T23:59:00,1531
138,2013-07-03T23:59:00,2083
139,2013-07-03T23:59:00,4045
327,2013-07-03T23:59:00,936
172,2014-09-29T23:59:00,2329
985,2014-10-08T23:59:00,1558
174,2014-09-29T23:59:00,3701
694,2014-10-08T23:59:00,4886
254,2014-09-29T23:59:00,2670
105,2013-07-03T23:59:00,673
106,2013-07-03T23:59:00,2423
107,2013-07-03T23:59:00,1361
108,2013-07-03T23:59:00,1886
109,2013-07-03T23:59:00,2600
110,2013-07-03T23:59:00,1371
111,2013-07-03T23:59:00,1044
112,2013-07-03T23:59:00,2450
328,2013-07-03T23:59:00,611
329,2013-07-03T23:59:00,771
330,2013-07-03T23:59:00,400
365,2014-09-29T23:59:00,1774
366,2014-09-29T23:59:00,3978
905,2014-09-29T23:59:00,2002
85,2014-09-29T23:59:00,1790
105,2014-09-29T23:59:00,1274
106,2014-09-29T23:59:00,1818
107,2014-09-29T23:59:00,1870
108,2014-09-29T23:59:00,2217
114,2013-10-15T23:59:00,1295
115,2013-10-15T23:59:00,574
116,2013-10-15T23:59:00,2767
117,2013-10-15T23:59:00,2059
118,2013-10-15T23:59:00,2276
109,2014-09-29T23:59:00,2567
119,2013-10-15T23:59:00,1371
120,2013-10-15T23:59:00,1517
121,2013-10-15T23:59:00,672
122,2013-10-15T23:59:00,1198
123,2013-10-15T23:59:00,2449
124,2013-10-15T23:59:00,3950
125,2013-10-15T23:59:00,2830
194,2013-07-05T23:59:00,623
265,2013-07-05T23:59:00,1873
266,2013-07-05T23:59:00,1780
267,2013-07-05T23:59:00,909
268,2013-07-05T23:59:00,1067
269,2013-07-05T23:59:00,1296
270,2013-07-05T23:59:00,1648
285,2013-07-05T23:59:00,1183
286,2013-07-05T23:59:00,1855
287,2013-07-05T23:59:00,3103
288,2013-07-05T23:59:00,740
290,2013-07-05T23:59:00,731
291,2013-07-05T23:59:00,1367
110,2014-09-29T23:59:00,2187
111,2014-09-29T23:59:00,2078
112,2014-09-29T23:59:00,1603
126,2013-10-15T23:59:00,1496
328,2014-09-29T23:59:00,953
329,2014-09-29T23:59:00,1538
127,2013-10-15T23:59:00,1946
128,2013-10-15T23:59:00,2578
129,2013-10-15T23:59:00,2490
130,2013-10-15T23:59:00,3329
330,2014-09-29T23:59:00,802
692,2014-10-08T23:59:00,483
131,2013-10-15T23:59:00,3657
695,2014-10-08T23:59:00,1142
132,2013-10-15T23:59:00,2437
133,2013-10-15T23:59:00,957
134,2013-10-15T23:59:00,2356
135,2013-10-15T23:59:00,1922
697,2014-10-08T23:59:00,981
194,2013-08-26T23:59:00,665
136,2013-10-15T23:59:00,3503
137,2013-10-15T23:59:00,1322
138,2013-10-15T23:59:00,3244
696,2014-10-08T23:59:00,1728
265,2013-08-26T23:59:00,2785
698,2014-10-08T23:59:00,245
699,2014-10-08T23:59:00,1150
776,2014-10-08T23:59:00,1899
266,2013-08-26T23:59:00,2067
777,2014-10-08T23:59:00,1322
